carrier_id,timestamp,hub_code,container_size,demand,external_supply,rail_inbound_boxes,rail_outbound_boxes,baseline_inventory,post_rail_inventory,baseline_unmet_demand,post_rail_unmet_demand
CARRIER_A,2025-07-11 07:00,BUGANG,20FT,0,0,0,0,7,3,0,0
CARRIER_A,2025-07-11 08:00,BUGANG,20FT,3,0,0,0,4,0,0,0
CARRIER_A,2025-07-11 09:00,BUGANG,20FT,0,0,0,0,4,0,0,0
CARRIER_A,2025-07-11 10:00,BUGANG,20FT,0,0,0,0,4,0,0,0
CARRIER_A,2025-07-11 11:00,BUGANG,20FT,0,1,0,0,5,1,0,0
CARRIER_A,2025-07-11 12:00,BUGANG,20FT,0,0,0,0,5,1,0,0
CARRIER_A,2025-07-11 13:00,BUGANG,20FT,0,1,0,0,6,2,0,0
CARRIER_A,2025-07-11 14:00,BUGANG,20FT,0,0,0,0,6,2,0,0
CARRIER_A,2025-07-11 15:00,BUGANG,20FT,0,0,0,0,6,2,0,0
CARRIER_A,2025-07-11 16:00,BUGANG,20FT,0,1,0,0,7,3,0,0
CARRIER_A,2025-07-11 17:00,BUGANG,20FT,1,0,0,0,6,2,0,0
CARRIER_A,2025-07-11 18:00,BUGANG,20FT,0,0,0,0,6,2,0,0
CARRIER_A,2025-07-11 19:00,BUGANG,20FT,0,0,0,0,6,2,0,0
CARRIER_A,2025-07-11 20:00,BUGANG,20FT,0,0,0,1,6,1,0,0
CARRIER_A,2025-07-11 21:00,BUGANG,20FT,0,0,0,0,6,1,0,0
CARRIER_A,2025-07-11 22:00,BUGANG,20FT,0,0,0,0,6,1,0,0
CARRIER_A,2025-07-11 23:00,BUGANG,20FT,0,0,0,0,6,1,0,0
CARRIER_A,2025-07-12 00:00,BUGANG,20FT,0,0,0,0,6,1,0,0
CARRIER_A,2025-07-12 01:00,BUGANG,20FT,0,0,0,0,6,1,0,0
CARRIER_A,2025-07-12 02:00,BUGANG,20FT,0,0,0,0,6,1,0,0
CARRIER_A,2025-07-12 03:00,BUGANG,20FT,0,0,0,0,6,1,0,0
CARRIER_A,2025-07-12 04:00,BUGANG,20FT,0,0,0,0,6,1,0,0
CARRIER_A,2025-07-12 05:00,BUGANG,20FT,0,0,0,0,6,1,0,0
CARRIER_A,2025-07-12 06:00,BUGANG,20FT,0,0,0,0,6,1,0,0
CARRIER_A,2025-07-12 07:00,BUGANG,20FT,0,0,0,0,6,1,0,0
CARRIER_A,2025-07-12 08:00,BUGANG,20FT,0,0,0,0,6,1,0,0
CARRIER_A,2025-07-12 09:00,BUGANG,20FT,0,0,0,0,6,1,0,0
CARRIER_A,2025-07-12 10:00,BUGANG,20FT,1,0,0,0,5,0,0,0
CARRIER_A,2025-07-12 11:00,BUGANG,20FT,0,1,0,0,6,1,0,0
CARRIER_A,2025-07-12 12:00,BUGANG,20FT,0,0,0,0,6,1,0,0
CARRIER_A,2025-07-12 13:00,BUGANG,20FT,1,0,0,0,5,0,0,0
CARRIER_A,2025-07-12 14:00,BUGANG,20FT,0,1,0,0,6,1,0,0
CARRIER_A,2025-07-12 15:00,BUGANG,20FT,0,1,0,0,7,2,0,0
CARRIER_A,2025-07-12 16:00,BUGANG,20FT,0,0,0,0,7,2,0,0
CARRIER_A,2025-07-12 17:00,BUGANG,20FT,0,0,0,0,7,2,0,0
CARRIER_A,2025-07-12 18:00,BUGANG,20FT,0,0,0,0,7,2,0,0
CARRIER_A,2025-07-12 19:00,BUGANG,20FT,0,0,0,0,7,2,0,0
CARRIER_A,2025-07-12 20:00,BUGANG,20FT,0,1,0,0,8,3,0,0
CARRIER_A,2025-07-12 21:00,BUGANG,20FT,0,0,0,0,8,3,0,0
CARRIER_A,2025-07-12 22:00,BUGANG,20FT,0,0,0,0,8,3,0,0
CARRIER_A,2025-07-12 23:00,BUGANG,20FT,0,0,0,0,8,3,0,0
CARRIER_A,2025-07-13 00:00,BUGANG,20FT,0,0,0,0,8,3,0,0
CARRIER_A,2025-07-13 01:00,BUGANG,20FT,0,0,0,0,8,3,0,0
CARRIER_A,2025-07-13 02:00,BUGANG,20FT,0,0,0,0,8,3,0,0
CARRIER_A,2025-07-13 03:00,BUGANG,20FT,0,0,0,0,8,3,0,0
CARRIER_A,2025-07-13 04:00,BUGANG,20FT,0,0,0,0,8,3,0,0
CARRIER_A,2025-07-13 05:00,BUGANG,20FT,0,0,0,0,8,3,0,0
CARRIER_A,2025-07-13 06:00,BUGANG,20FT,0,0,0,0,8,3,0,0
CARRIER_A,2025-07-13 07:00,BUGANG,20FT,0,0,0,0,8,3,0,0
CARRIER_A,2025-07-13 08:00,BUGANG,20FT,0,0,0,0,8,3,0,0
CARRIER_A,2025-07-13 09:00,BUGANG,20FT,1,0,0,0,7,2,0,0
CARRIER_A,2025-07-13 10:00,BUGANG,20FT,0,1,0,0,8,3,0,0
CARRIER_A,2025-07-13 11:00,BUGANG,20FT,0,0,0,0,8,3,0,0
CARRIER_A,2025-07-13 12:00,BUGANG,20FT,0,2,0,0,10,5,0,0
CARRIER_A,2025-07-13 13:00,BUGANG,20FT,0,0,0,0,10,5,0,0
CARRIER_A,2025-07-13 14:00,BUGANG,20FT,0,0,0,0,10,5,0,0
CARRIER_A,2025-07-13 15:00,BUGANG,20FT,0,0,0,0,10,5,0,0
CARRIER_A,2025-07-13 16:00,BUGANG,20FT,0,0,0,0,10,5,0,0
CARRIER_A,2025-07-13 17:00,BUGANG,20FT,0,1,0,0,11,6,0,0
CARRIER_A,2025-07-13 18:00,BUGANG,20FT,0,0,0,0,11,6,0,0
CARRIER_A,2025-07-13 19:00,BUGANG,20FT,0,0,0,0,11,6,0,0
CARRIER_A,2025-07-13 20:00,BUGANG,20FT,0,0,0,0,11,6,0,0
CARRIER_A,2025-07-13 21:00,BUGANG,20FT,0,0,0,0,11,6,0,0
CARRIER_A,2025-07-13 22:00,BUGANG,20FT,0,0,0,0,11,6,0,0
CARRIER_A,2025-07-13 23:00,BUGANG,20FT,0,0,0,0,11,6,0,0
CARRIER_A,2025-07-14 00:00,BUGANG,20FT,0,0,0,0,11,6,0,0
CARRIER_A,2025-07-14 01:00,BUGANG,20FT,0,0,0,0,11,6,0,0
CARRIER_A,2025-07-14 02:00,BUGANG,20FT,0,0,0,0,11,6,0,0
CARRIER_A,2025-07-14 03:00,BUGANG,20FT,0,0,0,0,11,6,0,0
CARRIER_A,2025-07-14 04:00,BUGANG,20FT,0,0,0,0,11,6,0,0
CARRIER_A,2025-07-14 05:00,BUGANG,20FT,0,0,0,0,11,6,0,0
CARRIER_A,2025-07-14 06:00,BUGANG,20FT,0,0,0,0,11,6,0,0
CARRIER_A,2025-07-14 07:00,BUGANG,20FT,0,0,0,0,11,6,0,0
CARRIER_A,2025-07-14 08:00,BUGANG,20FT,0,0,0,0,11,6,0,0
CARRIER_A,2025-07-14 09:00,BUGANG,20FT,0,0,0,0,11,6,0,0
CARRIER_A,2025-07-14 10:00,BUGANG,20FT,0,2,0,0,13,8,0,0
CARRIER_A,2025-07-14 11:00,BUGANG,20FT,0,0,0,0,13,8,0,0
CARRIER_A,2025-07-14 12:00,BUGANG,20FT,0,0,0,0,13,8,0,0
CARRIER_A,2025-07-14 13:00,BUGANG,20FT,0,1,0,0,14,9,0,0
CARRIER_A,2025-07-14 14:00,BUGANG,20FT,0,0,0,0,14,9,0,0
CARRIER_A,2025-07-14 15:00,BUGANG,20FT,0,0,0,0,14,9,0,0
CARRIER_A,2025-07-14 16:00,BUGANG,20FT,0,0,0,0,14,9,0,0
CARRIER_A,2025-07-14 17:00,BUGANG,20FT,0,0,0,0,14,9,0,0
CARRIER_A,2025-07-14 18:00,BUGANG,20FT,0,0,0,0,14,9,0,0
CARRIER_A,2025-07-14 19:00,BUGANG,20FT,0,0,0,0,14,9,0,0
CARRIER_A,2025-07-14 20:00,BUGANG,20FT,0,0,0,0,14,9,0,0
CARRIER_A,2025-07-14 21:00,BUGANG,20FT,0,0,0,0,14,9,0,0
CARRIER_A,2025-07-14 22:00,BUGANG,20FT,0,0,0,0,14,9,0,0
CARRIER_A,2025-07-14 23:00,BUGANG,20FT,0,0,0,0,14,9,0,0
CARRIER_A,2025-07-08 00:00,BUGANG,40FT,0,0,0,0,2,2,0,0
CARRIER_A,2025-07-08 01:00,BUGANG,40FT,0,0,0,0,2,2,0,0
CARRIER_A,2025-07-08 02:00,BUGANG,40FT,0,0,0,0,2,2,0,0
CARRIER_A,2025-07-08 03:00,BUGANG,40FT,0,0,0,0,2,2,0,0
CARRIER_A,2025-07-08 04:00,BUGANG,40FT,0,0,0,0,2,2,0,0
CARRIER_A,2025-07-08 05:00,BUGANG,40FT,0,0,0,0,2,2,0,0
CARRIER_A,2025-07-08 06:00,BUGANG,40FT,1,0,0,0,1,1,0,0
CARRIER_A,2025-07-08 07:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-08 08:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-08 09:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-08 10:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-08 11:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-08 12:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-08 13:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-08 14:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-08 15:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-08 16:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-08 17:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-08 18:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-08 19:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-08 20:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-08 21:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-08 22:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-08 23:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-09 00:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-09 01:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-09 02:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-09 03:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-09 04:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-09 05:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-09 06:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-09 07:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-09 08:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-09 09:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-09 10:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-09 11:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-09 12:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-09 13:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-09 14:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-09 15:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-09 16:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-09 17:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-09 18:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-09 19:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-09 20:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-09 21:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-09 22:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-09 23:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-10 00:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-10 01:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-10 02:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-10 03:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-10 04:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-10 05:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-10 06:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-10 07:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-10 08:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-10 09:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-10 10:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-10 11:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-10 12:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-10 13:00,BUGANG,40FT,1,0,0,0,0,0,0,0
CARRIER_A,2025-07-10 14:00,BUGANG,40FT,0,0,0,0,0,0,0,0
CARRIER_A,2025-07-10 15:00,BUGANG,40FT,0,0,0,0,0,0,0,0
CARRIER_A,2025-07-10 16:00,BUGANG,40FT,0,0,0,0,0,0,0,0
CARRIER_A,2025-07-10 17:00,BUGANG,40FT,0,0,0,0,0,0,0,0
CARRIER_A,2025-07-10 18:00,BUGANG,40FT,0,0,0,0,0,0,0,0
CARRIER_A,2025-07-10 19:00,BUGANG,40FT,0,0,0,0,0,0,0,0
CARRIER_A,2025-07-10 20:00,BUGANG,40FT,0,0,0,0,0,0,0,0
CARRIER_A,2025-07-10 21:00,BUGANG,40FT,0,0,0,0,0,0,0,0
CARRIER_A,2025-07-10 22:00,BUGANG,40FT,0,0,0,0,0,0,0,0
CARRIER_A,2025-07-10 23:00,BUGANG,40FT,0,0,0,0,0,0,0,0
CARRIER_A,2025-07-11 00:00,BUGANG,40FT,0,0,0,0,0,0,0,0
CARRIER_A,2025-07-11 01:00,BUGANG,40FT,0,0,0,0,0,0,0,0
CARRIER_A,2025-07-11 02:00,BUGANG,40FT,0,0,0,0,0,0,0,0
CARRIER_A,2025-07-11 03:00,BUGANG,40FT,0,0,0,0,0,0,0,0
CARRIER_A,2025-07-11 04:00,BUGANG,40FT,0,0,0,0,0,0,0,0
CARRIER_A,2025-07-11 05:00,BUGANG,40FT,0,0,0,0,0,0,0,0
CARRIER_A,2025-07-11 06:00,BUGANG,40FT,0,0,0,0,0,0,0,0
CARRIER_A,2025-07-11 07:00,BUGANG,40FT,0,0,0,0,0,0,0,0
CARRIER_A,2025-07-11 08:00,BUGANG,40FT,0,0,0,0,0,0,0,0
CARRIER_A,2025-07-11 09:00,BUGANG,40FT,0,0,0,0,0,0,0,0
CARRIER_A,2025-07-11 10:00,BUGANG,40FT,0,0,0,0,0,0,0,0
CARRIER_A,2025-07-11 11:00,BUGANG,40FT,0,0,0,0,0,0,0,0
CARRIER_A,2025-07-11 12:00,BUGANG,40FT,0,1,0,0,1,1,0,0
CARRIER_A,2025-07-11 13:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-11 14:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-11 15:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-11 16:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-11 17:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-11 18:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-11 19:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-11 20:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-11 21:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-11 22:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-11 23:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-12 00:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-12 01:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-12 02:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-12 03:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-12 04:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-12 05:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-12 06:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-12 07:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-12 08:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-12 09:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-12 10:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-12 11:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-12 12:00,BUGANG,40FT,0,0,0,0,1,1,0,0
CARRIER_A,2025-07-12 13:00,BUGANG,40FT,0,1,0,0,2,2,0,0
CARRIER_A,2025-07-12 14:00,BUGANG,40FT,0,0,0,0,2,2,0,0
CARRIER_A,2025-07-12 15:00,BUGANG,40FT,0,0,0,0,2,2,0,0
CARRIER_A,2025-07-12 16:00,BUGANG,40FT,0,0,0,0,2,2,0,0
CARRIER_A,2025-07-12 17:00,BUGANG,40FT,0,0,0,0,2,2,0,0
CARRIER_A,2025-07-12 18:00,BUGANG,40FT,0,0,0,0,2,2,0,0
CARRIER_A,2025-07-12 19:00,BUGANG,40FT,0,0,0,0,2,2,0,0
CARRIER_A,2025-07-12 20:00,BUGANG,40FT,0,0,0,0,2,2,0,0
CARRIER_A,2025-07-12 21:00,BUGANG,40FT,0,0,0,0,2,2,0,0
CARRIER_A,2025-07-12 22:00,BUGANG,40FT,0,0,0,0,2,2,0,0
CARRIER_A,2025-07-12 23:00,BUGANG,40FT,0,0,0,0,2,2,0,0
CARRIER_A,2025-07-13 00:00,BUGANG,40FT,0,0,0,0,2,2,0,0
CARRIER_A,2025-07-13 01:00,BUGANG,40FT,0,0,0,0,2,2,0,0
CARRIER_A,2025-07-13 02:00,BUGANG,40FT,0,0,0,0,2,2,0,0
CARRIER_A,2025-07-13 03:00,BUGANG,40FT,0,0,0,0,2,2,0,0
CARRIER_A,2025-07-13 04:00,BUGANG,40FT,0,0,0,0,2,2,0,0
CARRIER_A,2025-07-13 05:00,BUGANG,40FT,0,0,0,0,2,2,0,0
CARRIER_A,2025-07-13 06:00,BUGANG,40FT,0,0,0,0,2,2,0,0
CARRIER_A,2025-07-13 07:00,BUGANG,40FT,0,0,0,0,2,2,0,0
CARRIER_A,2025-07-13 08:00,BUGANG,40FT,0,1,0,0,3,3,0,0
CARRIER_A,2025-07-13 09:00,BUGANG,40FT,0,0,0,0,3,3,0,0
CARRIER_A,2025-07-13 10:00,BUGANG,40FT,0,0,0,0,3,3,0,0
CARRIER_A,2025-07-13 11:00,BUGANG,40FT,0,0,0,0,3,3,0,0
CARRIER_A,2025-07-13 12:00,BUGANG,40FT,0,1,0,0,4,4,0,0
CARRIER_A,2025-07-13 13:00,BUGANG,40FT,0,1,0,0,5,5,0,0
CARRIER_A,2025-07-13 14:00,BUGANG,40FT,0,0,0,0,5,5,0,0
CARRIER_A,2025-07-13 15:00,BUGANG,40FT,0,0,0,0,5,5,0,0
CARRIER_A,2025-07-13 16:00,BUGANG,40FT,0,0,0,0,5,5,0,0
CARRIER_A,2025-07-13 17:00,BUGANG,40FT,0,0,0,0,5,5,0,0
CARRIER_A,2025-07-13 18:00,BUGANG,40FT,0,0,0,0,5,5,0,0
